"","date","rides"
"709256",2001-10-13,5486
"709296",2002-05-08,7590
"709479",2004-11-15,9451
"709724",2010-02-12,8498
"709864",2001-01-28,5766
"709982",2002-07-26,10114
"710054",2017-07-27,12867
"710294",2011-05-22,8633
"710358",2017-02-23,9792
"710378",2016-08-19,13703
"710577",2008-09-03,8443
"710598",2001-10-27,5545
"710756",2002-03-14,5679
"710802",2012-07-08,10169
"711746",2005-09-19,9807
"712161",2003-09-16,8063
"712495",2009-04-12,8067
"712788",2014-10-28,9212
"712943",2015-08-08,10656
"713007",2006-04-28,10749
"713055",2009-02-22,6389
"713122",2014-09-14,10171
"713173",2005-06-25,8280
"713220",2010-06-10,10253
"713433",2002-12-07,6077
"713560",2014-01-18,7337
"713822",2009-02-11,6988
"713902",2004-02-03,6808
"713947",2007-10-25,9683
"714387",2017-05-03,10345
"714434",2007-06-11,10461
"714480",2014-03-17,9618
"714523",2004-11-01,8516
"714728",2017-10-17,11318
"714846",2007-03-04,7383
"714949",2012-05-17,10762
"714992",2006-06-20,10231
"715233",2008-02-26,7140
"715325",2008-08-24,8200
"715374",2017-10-12,12524
"715442",2008-12-04,8122
"715534",2011-06-26,9431
"715559",2014-07-21,11276
"715968",2014-08-15,12302
"716001",2015-07-18,9769
"716096",2010-09-23,10992
"716119",2003-03-25,7267
"716178",2004-06-13,8398
"716284",2014-03-02,7679
"716396",2005-05-28,9205
"716492",2004-02-16,8281
"716507",2009-12-06,6666
"716774",2009-11-19,8276
"716929",2007-11-27,8948
"717171",2015-04-20,11906
"717248",2003-04-17,7641
"717394",2013-08-20,10347
"717521",2007-09-12,8491
"717556",2006-12-21,8607
"717798",2009-12-13,6383
"717865",2006-01-21,7172
"718059",2009-05-01,9401
"718070",2005-05-07,7229
"718197",2002-07-10,8177
"718207",2008-07-24,9728
"718210",2013-11-15,11607
"718373",2004-08-18,8881
"718562",2012-01-30,8292
"718579",2009-09-04,11529
"718773",2014-08-14,11978
"718815",2011-12-21,8079
"719017",2017-08-25,13683
"719038",2011-06-13,11128
"719436",2011-04-20,9128
"720047",2011-05-13,11169
"720069",2009-02-25,7118
"720158",2005-09-01,9759
"720258",2016-04-02,7417
"720351",2008-05-13,8464
"720464",2014-06-19,11989
"720547",2017-01-07,7201
"720651",2009-12-01,8305
"720706",2009-07-06,10233
"721026",2012-04-25,8929
"721031",2003-12-26,7255
"721439",2010-10-29,10494
"721857",2006-10-26,9989
"721881",2008-09-15,9581
"722100",2008-02-17,6245
"722172",2001-10-20,5586
"722326",2014-07-20,10325
"722463",2005-03-15,7953
"722485",2017-10-10,11495
"722662",2014-04-14,9861
"722720",2009-05-27,8027
"722742",2008-09-24,8603
"722905",2005-06-09,11479
"723033",2005-03-14,9009
"723279",2011-10-26,8850
"723425",2016-08-12,14147
"723560",2008-06-25,9552
"723824",2003-08-28,8566
"723957",2004-06-25,10384
"724161",2008-10-09,9949
"724292",2013-09-26,11216
"724315",2007-12-31,5970
"724943",2002-04-22,8258
"725062",2002-01-23,6390
"725197",2010-09-28,8384
"725205",2006-03-17,10658
"725319",2006-03-16,9445
"725417",2014-12-02,9562
"725431",2014-05-03,8319
"725595",2009-12-18,8053
"725699",2002-12-09,7736
"725840",2003-12-18,7529
"726054",2005-06-08,9660
"726365",2008-09-28,7757
"726480",2006-07-01,8968
"726611",2016-02-09,8433
"726746",2010-08-02,10173
"726778",2003-02-17,8673
"726850",2017-09-30,9789
"726903",2012-06-06,10125
"726958",2002-04-15,8149
"727229",2014-06-03,9950
"727306",2012-11-03,7658
"727398",2006-06-06,9157
"727751",2006-09-04,11120
"727775",2012-07-25,10101
"727865",2001-09-23,6153
"727924",2013-09-21,7513
"727939",2013-07-22,10976
"727982",2004-07-20,8726
"727994",2012-09-02,9430
"728012",2002-04-28,6701
"728067",2007-08-15,9281
"728203",2003-07-11,9887
"728217",2001-05-10,8342
"728570",2015-02-02,9270
"728584",2006-07-24,10950
"728718",2017-03-27,11066
"728781",2010-03-16,7738
"728960",2001-07-10,8976
"729073",2006-05-16,9189
"729342",2005-04-05,8389
"729686",2014-02-25,7893
"729704",2015-07-21,11075
"729876",2017-11-05,9953
"730461",2003-09-02,9467
"730462",2010-12-11,6560
"730561",2009-06-09,7632
"730602",2009-10-14,8174
"730861",2011-04-19,7743
"731494",2001-09-01,8343
"731614",2011-08-14,9768
"731619",2008-01-19,5589
"731676",2007-06-05,9648
"731686",2010-10-07,10849
"731776",2009-06-02,7416
"731905",2004-12-11,6239
"732365",2006-04-05,8731
"732595",2005-02-04,8340
"733138",2012-06-28,10799
"733196",2012-05-15,9156
"733430",2017-09-04,13325
"733684",2003-07-26,6666
"733714",2012-01-31,7180
"733775",2009-04-03,8769
"733804",2007-05-10,9904
"733810",2009-04-02,8147
"733987",2011-11-24,6612
"734013",2017-03-10,12020
"734023",2015-04-08,9608
"734239",2012-07-20,12169
"734241",2014-01-19,7147
"734330",2017-02-22,9305
"734428",2007-04-21,7929
"734486",2008-07-11,0
"734752",2013-07-18,12588
"734877",2004-12-30,8841
"734926",2006-01-03,9664
"735272",2012-03-30,9743
"735468",2013-06-08,9051
"735526",2001-11-05,7666
"735569",2003-10-24,9766
"735592",2016-02-19,9615
"735627",2012-12-19,8799
"735630",2011-07-23,5257
"735673",2002-01-30,6600
"735735",2009-05-24,6858
"735742",2001-09-04,10677
"735945",2008-10-29,8014
"736271",2007-11-15,9598
"736427",2005-11-14,10171
"736451",2002-10-14,9472
"736519",2003-09-23,7682
"736665",2009-05-02,6505
"736705",2008-08-27,8736
"736759",2007-03-20,8720
"736840",2001-12-08,5374
"737560",2007-08-23,10182
"737885",2004-09-04,8128
"738033",2006-12-20,8772
"738037",2007-12-01,6166
"738293",2002-02-12,6388
"738318",2004-10-03,8297
"738732",2013-12-15,7707
"738734",2015-03-26,10769
"738898",2017-01-21,7193
"739095",2001-08-30,8839
"739106",2004-09-13,9671
"739221",2005-07-19,9444
"739335",2017-06-01,11971
"739360",2009-10-02,10299
"739365",2001-04-14,5791
"739566",2005-05-26,10528
"740047",2004-05-28,10762
"740242",2017-02-28,8310
"740279",2002-01-13,5802
"740429",2016-05-23,12811
"740488",2005-02-08,7450
"740607",2013-03-10,7924
"740684",2007-10-22,9603
"740826",2017-07-16,10797
"740929",2004-10-14,9669
"740961",2006-11-02,10387
"741109",2016-08-31,11027
"741354",2005-04-06,8750
"741689",2014-09-30,9067
"741796",2010-06-17,10319
"741800",2001-02-21,7341
"741825",2008-07-13,0
"741859",2002-05-28,9610
"741998",2006-12-31,7372
"742052",2007-06-15,11219
"742319",2001-11-13,7111
"742475",2007-09-24,9553
"742546",2015-05-17,11417
"742633",2015-03-23,10676
"742651",2014-01-11,7063
"742800",2010-08-03,9312
"742836",2003-04-02,7060
"742857",2015-10-22,13973
"742948",2009-07-24,10887
"743026",2005-05-19,8909
"743209",2003-05-01,7663
"743761",2001-07-27,11418
"743996",2008-08-30,8978
"744010",2001-11-26,10536
"744161",2009-06-28,8668
"744181",2004-05-07,9138
"744200",2012-07-03,9534
"744222",2016-11-13,10419
"744396",2007-12-16,6172
"744408",2004-12-18,6644
"744751",2012-05-05,8920
"744869",2015-03-12,11132
"744973",2006-06-03,7244
"744981",2004-03-23,7794
"744995",2005-11-05,6699
"745167",2007-01-15,9141
"745171",2008-12-28,10558
"745213",2012-08-24,12790
"745336",2009-10-17,8911
"745444",2005-05-03,8500
"745669",2007-12-15,5902
"745766",2001-04-11,7548
"746054",2008-05-09,10157
"746097",2004-03-27,6713
"746153",2012-08-11,9611
"746157",2004-04-12,9310
"746389",2008-03-20,9565
"746833",2011-10-29,7398
"746994",2015-06-20,9458
"747143",2012-09-26,9246
"747371",2001-05-15,8227
"747428",2002-04-29,8216
"747826",2015-04-13,11026
"747948",2006-06-26,10554
"747983",2003-03-04,7598
"748074",2002-08-11,8443
"748266",2004-08-29,8110
"748322",2016-07-14,14155
"748601",2005-03-31,9728
"748700",2009-12-04,8742
"748725",2013-11-02,7735
"748776",2011-08-07,10038
"748945",2009-12-31,7225
"748984",2010-09-03,13189
"749122",2008-11-23,6630
"749357",2001-07-24,9647
"749358",2012-06-19,9817
"749409",2009-09-09,8282
"749420",2004-05-25,8415
"749472",2003-05-07,7122
"749606",2008-08-25,9340
"749714",2016-02-02,8011
"749809",2008-03-13,9081
"749835",2009-09-15,7914
"750103",2011-01-10,7777
"750302",2011-09-13,9267
"750338",2006-06-04,8794
"750515",2002-04-06,6305
"750562",2008-06-03,8157
"750641",2004-11-30,9228
"750675",2008-05-02,8865
"750683",2017-10-14,8597
"750737",2001-01-27,5695
"750867",2005-06-19,9156
"750998",2012-01-16,9362
"751025",2012-08-06,11503
"751268",2014-12-04,10548
"751315",2012-09-07,11840
"751615",2004-09-23,9409
"751837",2003-10-10,11811
"751845",2016-06-07,12333
"751862",2003-10-06,8216
"751919",2011-12-15,8906
"751995",2010-04-04,7327
"752223",2003-02-28,8316
"752395",2017-07-22,10420
"752553",2017-06-11,12394
"752567",2001-09-11,3976
"752667",2001-04-10,7916
"752942",2004-10-01,11137
"753042",2004-07-26,9731
"753043",2015-09-25,15464
"753235",2003-05-29,8381
"753324",2010-03-04,7443
"753365",2001-04-22,7217
"753519",2016-05-05,12275
"753950",2009-01-10,6027
"754108",2011-01-14,8649
"754194",2014-10-01,9363
"754429",2013-04-29,10087
"754574",2010-11-26,7582
"754577",2009-07-09,9997
"754642",2016-01-18,9762
"754734",2009-08-20,9242
"755002",2001-01-25,7703
"755429",2009-02-10,6675
"755546",2004-02-10,6780
"755825",2008-06-30,9941
"755852",2004-04-27,6986
"756006",2008-09-25,9711
"756147",2014-12-24,7510
"756336",2011-10-02,9466
"756643",2006-01-16,9158
"756799",2006-05-12,11228
"756876",2013-05-13,10946
"756921",2016-04-23,9877
"756981",2011-07-01,12410
"757094",2001-12-19,7043
"757302",2004-11-11,9649
"757622",2001-07-22,7456
"757633",2001-07-02,9628
"757754",2002-11-11,8575
"757826",2017-03-05,9089
"758117",2014-08-10,10100
"758152",2011-02-13,6955
"758164",2012-12-04,8392
"758266",2002-07-19,10342
"758309",2006-07-14,12516
"758493",2008-02-02,5726
"758663",2005-06-21,9744
"758724",2017-11-13,11348
"759172",2009-12-09,7502
"759288",2001-08-12,8928
"759467",2012-05-11,11470
"759637",2007-03-09,9711
"759738",2012-11-29,9360
"760065",2008-02-21,8030
"760146",2016-09-20,11092
"760151",2017-02-03,9649
"760210",2017-05-02,9625
"760286",2009-07-15,8430
"760416",2008-11-19,8138
"760459",2013-09-08,9676
"760871",2003-04-25,8373
"760963",2012-10-04,12031
"761018",2003-11-07,9987
"761059",2004-11-04,8893
"761132",2008-03-19,8617
"761144",2014-09-05,11356
"761350",2014-11-14,12408
"761397",2015-11-24,10512
"761642",2001-08-16,9968
"761988",2017-03-18,8266
"762052",2010-09-12,8722
"762206",2006-11-01,9226
"762385",2009-01-12,7790
"762509",2006-07-03,8927
"762624",2002-08-23,9955
"762842",2010-03-08,7940
"763724",2001-01-16,7838
"763773",2014-10-09,12912
"763787",2002-02-24,6215
"763860",2012-05-14,10884
"763903",2001-09-28,8800
"763946",2006-03-19,7789
"763968",2001-08-25,8038
"763978",2013-08-04,10487
"764081",2010-10-14,11094
"764194",2002-07-17,8422
"764353",2014-03-06,9200
"764378",2002-06-15,6642
"764380",2005-06-02,9416
"764532",2009-11-20,9434
"764652",2013-12-09,9882
"764868",2011-02-26,5833
"764916",2016-09-26,12203
"764964",2007-07-16,10147
"764984",2010-01-18,8355
"765053",2014-03-27,24
"765348",2016-09-30,13041
"765358",2011-06-04,7850
"765629",2003-10-11,8965
"765637",2004-03-24,7887
"766319",2002-12-17,7156
"766348",2002-07-07,10155
"766378",2005-03-19,7065
"766432",2004-11-21,7229
"766630",2015-09-26,11250
"766696",2010-03-24,7468
"766891",2013-10-24,10824
"767102",2017-02-16,9739
"767260",2005-11-15,8210
"767279",2001-12-23,5187
"767288",2014-11-04,9165
"767452",2015-03-01,7917
"767521",2013-12-04,8394
"767637",2013-03-13,8579
"767638",2014-10-08,9908
"767647",2008-03-15,7365
"767703",2012-06-20,10240
"767927",2017-05-26,13667
"767969",2002-04-02,7444
"768101",2007-01-16,8698
"768169",2006-09-16,8126
"768181",2016-07-20,11649
"768204",2003-05-21,7620
"768495",2016-04-05,9838
"768617",2006-02-10,9207
"768621",2015-03-22,9293
"768927",2016-07-16,10879
"768953",2011-10-23,10009
"769054",2002-02-05,6274
"769230",2002-03-21,7532
"769353",2005-01-09,6276
"769680",2005-05-01,7919
"769682",2014-04-09,9012
"769744",2001-08-29,8513
"769873",2017-04-15,8288
"769891",2017-10-06,18646
"769915",2016-11-24,7261
"770099",2017-07-07,12710
"770238",2004-07-05,9448
"770499",2008-09-12,10619
"770579",2001-10-03,6733
"770599",2001-01-06,6109
"770726",2013-12-24,7020
"770739",2017-09-08,13509
"770772",2005-05-02,9524
"770943",2013-10-09,9851
"771021",2006-08-25,11048
"771163",2008-06-21,7886
"771277",2014-03-25,45
"771387",2003-02-12,6604
"771532",2013-11-14,10327
"771605",2015-09-04,16948
"771657",2014-05-31,8668
"771683",2008-10-22,8138
"771778",2003-04-20,7410
"771815",2017-01-30,9717
"771918",2017-08-01,11653
"771940",2006-11-23,7060
"772106",2007-04-04,8456
"772147",2010-06-22,8995
"772157",2009-12-22,6836
"772194",2010-03-20,5804
"772358",2011-11-15,8839
"772393",2007-06-06,9759
"772515",2004-06-30,8788
"772721",2007-05-23,9103
"772987",2002-05-24,9918
"772988",2006-11-13,9504
"773125",2016-11-15,10334
"773129",2004-08-04,8796
"773260",2016-09-12,11994
"773283",2008-08-05,10621
"773508",2007-08-31,13078
"773553",2014-03-13,10149
"773710",2006-04-20,10234
"773771",2014-09-18,11861
"774173",2009-08-07,12643
"774340",2005-09-12,10327
"775161",2005-04-30,6925
"775313",2010-01-15,8107
"775501",2010-10-24,8765
"775840",2002-03-19,7390
"775976",2011-03-30,8301
"776202",2017-10-21,9828
"776308",2013-06-30,9482
"776396",2014-09-08,10707
"776824",2014-10-22,9566
"776866",2004-02-18,7085
"776885",2004-05-01,6385
"777049",2015-08-07,15666
"777097",2007-01-25,8335
"777193",2008-07-16,0
"777263",2009-10-26,8871
"777370",2002-03-04,7342
"777448",2008-03-28,9436
"777784",2005-01-06,8297
"777827",2007-11-26,11317
"777871",2010-04-09,8830
"778141",2016-08-15,12445
"778205",2007-03-29,9989
"778353",2015-04-02,11113
"778553",2014-06-15,9828
"778707",2012-03-14,8971
"778713",2002-08-25,8110
"778894",2014-04-29,8602
"778913",2004-05-20,9024
"778970",2015-11-19,12396
"779151",2009-08-26,8126
"779461",2008-08-06,9698
"779955",2014-10-20,10870
"779974",2008-02-29,8521
"779980",2012-03-26,10165
"780022",2009-11-24,7732
"780498",2005-12-13,8499
"780733",2004-05-30,6136
"780736",2001-09-18,6054
"780822",2005-08-12,11456
"780873",2001-05-26,7320
"780903",2011-09-20,9474
"780919",2008-11-12,7923
"780922",2007-04-22,8288
"780926",2011-08-29,10120
"780941",2013-11-04,10075
"780945",2001-08-11,7218
"781021",2014-02-23,7669
"781188",2004-02-29,6707
"781248",2010-07-04,7882
"781330",2015-03-04,8753
"781466",2013-10-17,11478
"781675",2011-09-23,11404
"781782",2001-04-09,8686
"782025",2014-11-21,11069
"782137",2004-03-14,6415
"782140",2017-11-27,14204
"782211",2002-03-20,7372
"782309",2009-02-20,7932
"782393",2004-04-07,7579
"782507",2007-03-27,8677
"782543",2002-07-22,9245
"783137",2012-09-18,9158
"783220",2009-11-30,11438
"783770",2010-02-19,7884
"784266",2010-11-07,8601
"784292",2009-03-15,7354
"784400",2016-05-20,13677
"784648",2013-04-09,8111
"784871",2013-03-27,8900
"784943",2013-10-19,8343
"785001",2002-04-04,8157
"785069",2004-01-23,7635
"785143",2009-03-05,7752
"785326",2012-04-26,9987
"785407",2013-05-29,9779
"785520",2002-11-03,7940
"785567",2015-06-05,13210
"785616",2017-02-27,9665
"785678",2012-10-16,9340
"785832",2015-02-21,6947
"786137",2012-07-22,9829
"786190",2005-08-04,9902
"786224",2011-08-04,15043
"786248",2003-08-10,8219
"786368",2002-09-25,8413
"786598",2007-12-09,5911
"786855",2009-04-13,8519
"786865",2001-08-17,10892
"786878",2003-11-19,7684
"787045",2014-06-27,12722
"787564",2015-10-03,10904
"787647",2001-12-20,7256
"787794",2009-11-23,7544
"788037",2001-05-27,6447
"788064",2012-03-31,7864
"788273",2013-11-22,10365
"788337",2003-03-07,8204
"788343",2008-07-26,8333
"788494",2004-04-25,7123
"788607",2012-04-06,10146
"788979",2005-04-28,9368
"789078",2001-01-22,7884
"789085",2004-05-04,8000
"789088",2015-06-17,11587
"789149",2017-04-16,10370
"789291",2003-09-09,7525
"789342",2007-09-27,9436
"789357",2008-04-13,7340
"789616",2004-04-15,8937
"789624",2011-08-01,10695
"789625",2015-03-16,10983
"789801",2015-06-07,9977
"789901",2003-12-16,7411
"789989",2007-04-09,10230
"790065",2014-02-22,6761
"790213",2013-10-11,15221
"790425",2007-09-17,9687
"790448",2006-09-02,9296
"790605",2009-04-24,9449
"790675",2014-02-16,7455
"790761",2002-07-11,8782
"790858",2017-03-07,9373
"790912",2017-03-21,9699
"790983",2013-03-22,10374
"791022",2015-07-11,10369
"791152",2016-04-17,10027
"791555",2003-09-10,7752
"791602",2003-07-21,8956
"791759",2001-11-29,7089
"791839",2002-08-17,7937
"791949",2015-07-23,13905
"792260",2005-06-26,8776
"792396",2009-10-12,9230
"792407",2004-06-12,7844
"792444",2016-05-03,10390
"792460",2004-07-23,11042
"792514",2017-03-28,9657
"792604",2003-12-25,4954
"792921",2013-08-15,11701
"792950",2016-10-22,10337
"793027",2001-11-11,6857
"793070",2013-06-09,10355
"793302",2011-03-07,9220
"793330",2005-12-20,7886
"793441",2015-06-24,12744
"794059",2001-07-26,10297
"794069",2001-02-06,7361
"794083",2013-07-30,10035
"794303",2003-10-25,6328
"794536",2016-06-25,9855
"794544",2004-04-24,6559
"794571",2005-11-17,9487
"795343",2003-09-17,8283
"795451",2002-07-28,7658
"795550",2014-10-11,10973
"795598",2005-05-30,10925
"795627",2011-11-19,7963
"795640",2011-11-13,9043
"795817",2008-06-12,10455
"796038",2010-12-22,7860
"796096",2008-02-20,7261
"796158",2017-11-20,10455
"796179",2002-10-08,7657
"796360",2002-06-03,8038
"796567",2005-02-16,7518
"797071",2010-02-03,6346
"797265",2011-12-19,8654
"798237",2011-07-22,11565
"798301",2007-03-28,8429
"798381",2014-10-14,9974
"798412",2016-01-08,9793
"798640",2002-03-28,7548
"798737",2003-10-04,6330
"799096",2010-01-05,7081
"799142",2010-06-28,10358
"799171",2008-05-26,10714
"799332",2003-01-30,6941
"799385",2004-04-29,8263
"799402",2014-12-29,11153
"799499",2001-12-28,7740
"799875",2016-01-09,8166
"800040",2002-11-28,5554
"800237",2011-03-27,9038
"800313",2017-04-01,7423
"800696",2002-08-05,9499
"800721",2014-10-19,10205
"800961",2006-12-02,7816
"801025",2016-03-04,10791
"801033",2010-07-02,11587
"801195",2011-11-11,11116
"801438",2006-03-07,8751
"801488",2012-06-10,10651
"801513",2016-06-01,12100
"801677",2014-04-13,7892
"801713",2017-06-30,13515
"801757",2013-06-18,9442
"801819",2017-05-15,11985
"801893",2010-04-21,8401
"801923",2016-06-19,11897
"801929",2017-06-04,11272
"801950",2013-10-01,8833
"802013",2016-01-12,8751
"802021",2011-06-30,10673
"802135",2013-03-21,9560
"802148",2012-10-23,9252
"802192",2016-06-18,10177
"802303",2004-04-30,8847
"802567",2008-04-21,9780
"803024",2017-11-09,12705
"803341",2006-10-09,10226
"803430",2011-02-19,6316
"803702",2008-12-10,7432
"803911",2007-08-12,8127
"804145",2005-02-13,6309
"804209",2008-11-01,6589
"804276",2003-12-03,6565
"804335",2009-09-14,9069
"804493",2016-07-02,11114
"804685",2016-10-09,11373
"804813",2007-07-15,8629
"805342",2014-11-22,7852
"805364",2004-10-17,7879
"805452",2013-03-19,8937
"805512",2004-03-05,8411
"805596",2015-05-27,10899
"805623",2007-12-10,8397
"805993",2011-09-25,9069
"806023",2015-12-25,6926
"806232",2014-03-01,7720
"806269",2003-09-25,8490
"806331",2007-06-30,8503
"806369",2016-01-27,8570
"806477",2006-04-02,6692
"806520",2011-03-29,7975
"806523",2002-11-01,9461
"806525",2009-08-08,8815
"806539",2015-10-14,12554
"806628",2003-05-15,8205
"806635",2015-06-16,12851
"806832",2016-05-14,10282
"806877",2001-01-21,6041
"806896",2005-09-24,7596
"807027",2008-05-20,9068
"807084",2006-02-24,9076
"807427",2013-05-15,9766
"807702",2006-11-21,9175
"807741",2001-09-10,9911
"807751",2006-09-05,11222
"807841",2014-05-20,10623
"807936",2014-01-17,9526
"807988",2010-01-07,7685
"808103",2014-05-06,9073
"808312",2012-01-27,8708
"808388",2009-06-03,7739
"808502",2003-04-11,8598
"808530",2004-12-12,6242
"808547",2015-11-16,12397
"808782",2005-01-11,7273
"808810",2007-07-13,12180
"808896",2011-02-05,5484
"809272",2016-10-15,10309
"809404",2001-07-06,9363
"809597",2008-10-26,8213
"810019",2011-09-03,10237
"810064",2012-03-05,8606
"810082",2016-03-10,11098
"810345",2017-01-17,9285
"810447",2015-08-14,14319
"810466",2011-04-26,8441
"810551",2002-08-06,8397
"810632",2009-09-29,7678
"810639",2008-10-04,6983
"810644",2017-03-11,8443
"810768",2011-02-09,6870
"810868",2002-09-03,8248
"810876",2004-04-11,7178
"810892",2009-11-05,8667
"810905",2002-01-25,7490
"811160",2014-06-24,10351
"811178",2007-08-09,10205
"811412",2007-06-13,10071
"811475",2007-01-12,9423
"811685",2015-04-10,11937
"811847",2007-08-08,9203
"812018",2013-06-21,11996
"812064",2003-11-11,7280
